97b15809-7d09-4908-8c0b-e5b3752252d8 "193.17,173.66,167.58,149.27,150.76,144.61,167.56,221.29,359.29,628.51,979.98,1135.08,1406.01,1467.52,1399.01,1553.24,1664.9,1747.87,1761.33,1832.77,1717.12,933.58,320.69,232.7,189.57,187.47,197.2,169.71,175.62,176.89,165.06,255.42,371.81,694.97,1007.6,1151.09,1410.23,1401.29,1433.38,1584.01,1606.3,1756.74,1784.28,1869.84,1727.34,1003.41,344.25,200.66,169.47,154.76,158.74,152.21,136.24,142.0,156.12,223.94,339.34,713.86,919.42,1098.43,1352.46,1393.17,1351.91,1488.82,1522.78,1650.37,1678.48,1711.95,1670.86,907.68,336.3,195.9,151.26,147.15,152.3,153.78,140.08,146.37,153.39,214.12,355.72,623.92,927.59,1095.34,1371.78,1324.18,1277.18,1334.21,1361.03,1535.11,1568.77,1694.38,1614.28,888.4,355.18,208.87,190.31,190.02,185.92,161.4,170.35,159.66,193.44,240.03,355.21,675.07,930.6,1139.65,1397.05,1683.47,1713.62,1958.73,2041.77,2157.61,2080.29,2211.74,1971.63,1171.4,436.54,259.56,210.68,176.61,183.08,191.58,163.33,189.28,181.99,225.65,344.0,739.05,1482.95,1990.89,2269.79,2619.3,2798.66,2898.4,2775.27,2691.3,2534.41,2550.45,2347.98,1359.99,484.11,283.84,196.32,172.45,156.63,155.11,145.71,147.58,152.0,189.97,327.77,698.63,1403.25,1833.82,2180.27,2686.49,2837.49,2770.43,2672.87,2462.19,2148.93,2059.93,1720.49,946.49,354.79,213.63"
67a44915-f4f1-4ed6-ad22-99b452d48d73 "359.73,353.53,366.24,359.83,297.85,272.08,249.28,240.81,250.85,267.08,274.81,267.96,274.9,275.01,279.15,290.31,291.79,300.88,315.82,335.32,342.55,347.9,359.34,365.7,377.45,373.01,349.52,330.92,302.11,273.72,255.68,251.2,259.1,279.05,289.01,276.2,269.82,270.72,267.96,279.38,284.53,302.22,312.23,332.35,345.02,350.84,361.38,366.38,380.39,373.11,360.51,342.12,312.08,286.4,265.18,258.78,268.4,293.47,303.49,294.94,289.55,288.2,291.74,297.94,300.06,309.57,332.7,368.6,370.77,375.34,380.29,381.24,396.09,395.82,388.26,379.2,360.09,330.28,303.24,303.95,309.24,326.83,323.8,296.44,290.84,294.8,301.95,309.7,319.11,330.07,348.38,372.42,380.79,387.79,384.82,389.15,400.69,396.28,388.23,381.33,367.22,331.95,281.84,267.55,276.6,303.72,310.54,304.51,299.46,302.09,310.62,312.37,313.85,320.85,329.13,351.05,358.69,374.3,381.56,383.22,391.95,381.3,371.16,353.76,332.04,300.1,279.85,268.0,274.24,298.28,312.38,302.84,295.14,302.16,310.35,312.33,310.99,315.49,319.86,340.51,352.34,366.1,373.46,376.05,379.99,374.3,355.95,343.02,327.22,294.26,275.84,271.07,271.55,292.82,301.24,298.11,294.46,301.8,310.46,315.64,316.37,322.72,328.19,339.07,377.41,393.33,399.15,400.41"
f0daee79-6778-41c8-8871-e3b9e98a0d4d "269.57,268.2,247.09,237.5,222.85,206.3,202.54,205.52,209.55,212.72,216.62,210.13,204.62,207.38,200.01,200.84,190.49,196.35,205.91,216.05,220.7,231.57,239.91,239.85,239.79,234.73,221.15,209.73,208.5,199.97,196.16,208.7,209.24,206.05,215.46,211.13,203.63,200.83,194.76,199.84,194.6,191.13,209.56,221.42,229.22,238.06,242.59,250.65,245.37,236.81,226.53,213.7,197.72,199.75,203.47,206.94,218.64,219.4,221.95,212.68,209.49,211.31,202.32,200.79,195.59,199.57,214.15,219.64,234.39,230.67,243.38,245.77,228.56,235.71,227.69,215.4,202.84,200.32,202.14,197.04,211.3,208.47,205.85,202.3,205.17,204.15,205.02,202.86,197.9,198.75,210.3,228.63,234.83,252.05,260.45,268.87,252.97,249.96,240.03,236.43,213.75,210.38,205.87,208.59,219.97,248.96,244.91,188.13,221.71,222.7,226.84,230.89,221.48,220.52,229.22,235.79,247.13,272.38,283.12,284.77,269.13,281.02,262.4,244.46,234.2,223.96,221.31,225.38,238.05,232.97,242.21,231.78,230.02,224.64,227.76,231.71,220.35,221.97,227.81,236.8,258.37,270.01,284.38,284.44,270.39,262.23,251.47,242.39,229.97,214.64,208.45,211.62,222.88,228.26,229.23,228.93,226.3,230.99,238.12,240.73,234.98,224.07,227.41,239.58,247.16,263.85,273.09,278.39"
712a99f2-7685-40a9-9643-4148cf9d7038 "18625.58,17327.99,15143.77,13223.33,11798.79,10172.1,9454.01,9233.4,10120.77,10481.16,10574.82,10845.75,11135.38,11691.24,11722.67,12169.5,13025.24,14399.2,14314.58,14408.24,14519.79,14822.92,15071.02,15218.64,16651.21,15090.45,13118.18,11701.42,10614.27,9421.22,8823.72,8637.24,9856.07,10458.84,10526.85,10272.56,10514.94,11025.41,10928.91,11575.15,12246.97,13533.6,13419.5,13761.25,13981.21,14958.65,15355.9,16773.04,16303.01,15796.48,13765.8,11997.49,10608.75,10037.67,9106.38,8808.01,10075.33,10668.53,11296.58,11240.27,11726.04,12002.83,12174.02,12768.3,13505.86,13955.64,14028.15,14277.12,14394.86,14890.02,15421.43,15586.59,16015.99,14649.9,13127.47,11843.85,10662.08,9979.0,9218.59,8890.7,10154.62,10800.09,10713.13,11267.48,11783.14,12846.67,13151.06,13807.36,13836.68,15160.43,15270.74,15109.1,15271.72,15769.84,16610.61,16958.92,16141.43,15839.44,13948.13,12474.23,11447.16,10430.59,9922.57,9489.21,10519.44,11484.27,11833.58,12461.09,12685.7,13685.99,14188.89,14778.82,14952.24,15552.09,15245.4,15876.72,16388.19,17014.58,18453.82,18447.34,17684.55,17712.25,16069.87,14545.95,12740.93,11212.41,10388.14,10200.71,11241.66,11714.75,12482.73,12927.31,13550.58,14324.94,15124.14,15976.92,16455.22,16622.44,16120.55,16169.09,16176.48,17404.9,18744.31,18433.42,18545.39,16973.15,14999.12,14022.04,12198.2,10802.2,9935.82,9719.1,10956.04,11532.9,12701.42,13696.31,13791.66,14537.7,15167.62,16063.53,16737.94,16699.06,16214.05,16436.89,16224.13,17032.69,18189.78,18164.99"
ed0480f5-ec6e-46ab-84aa-eee1c8ee5df2 "19094.55,17773.52,16037.46,13849.57,12349.72,10732.45,10086.83,9586.4,10798.6,10917.3,10957.68,11426.53,11743.44,12178.64,12438.3,12547.13,13483.43,14392.6,14633.04,15070.8,15034.39,15456.51,16086.13,16412.79,16253.62,16000.45,13619.91,12290.44,10894.99,10101.13,9257.09,9257.7,10410.65,11086.04,11148.22,11028.85,11163.13,11439.52,11727.13,12480.18,13077.32,14555.2,14504.81,14878.22,15207.23,15591.14,16604.96,17121.09,16858.13,16362.96,14536.59,12512.94,11132.98,10497.71,9831.41,9486.61,10447.83,11238.4,11783.37,11766.42,12269.08,12915.6,13234.97,13481.13,14408.91,14868.71,15197.17,15203.39,15654.23,15967.03,16278.95,16401.33,16374.99,15417.22,13750.04,12534.8,11375.21,10495.44,9897.09,9693.72,10842.08,11396.16,11759.96,11843.03,12384.9,13213.33,13984.58,14197.13,14922.94,15853.24,15910.17,16035.53,16022.61,16813.43,17103.35,17375.68,17174.37,16278.87,14461.54,13246.26,12054.85,11036.05,10307.69,10164.03,11171.64,11611.84,12779.79,12972.64,13728.29,15015.72,15145.94,15262.03,15761.38,16686.26,16393.79,16577.48,17203.84,17826.41,18220.66,18602.41,18583.17,18207.05,17172.32,15217.84,13272.05,11686.21,10870.66,10728.32,11719.57,12707.13,13295.08,13614.98,14370.91,15137.75,15542.59,16307.06,17314.03,17595.69,16615.2,16617.63,17478.45,18194.8,18978.4,19050.97,18666.65,17702.13,15625.41,14283.7,13086.72,11305.13,10575.18,10282.74,11433.15,12230.01,12961.75,13929.48,14571.03,15792.67,16141.9,16840.84,17117.26,16940.36,16890.1,16777.23,17569.92,18336.21,18912.16,19033.94"
34df6555-4537-4ed8-bd88-ac4bccc67805 "4139.69,2577.59,1726.64,1601.97,1126.55,1109.54,1190.01,1301.46,1605.73,1860.59,2077.67,2226.09,2710.09,2189.37,1995.62,1928.64,2171.31,2460.29,3368.39,4268.68,4342.51,4615.18,5400.41,5036.99,3554.51,2090.7,1491.87,1541.74,1108.06,1048.16,1112.18,1204.35,1507.91,1770.92,2085.75,2356.85,2713.09,2216.43,2033.32,2009.66,2205.31,2636.81,3890.54,4361.56,4646.39,5017.53,5284.59,5055.69,3979.63,2804.24,1521.55,1485.93,1080.45,1058.38,1130.82,1210.02,1326.85,1613.1,1706.59,1902.38,2396.87,2152.73,2064.46,2230.8,2752.05,7834.2,7412.68,7898.2,7021.4,5245.62,4893.34,4590.32,3927.87,2341.7,1701.56,1632.76,1185.03,1148.31,1172.1,1279.77,1812.44,1979.26,2076.25,2209.27,2538.36,2138.89,2007.05,2305.01,2605.34,2902.69,3832.31,4125.47,4869.87,4874.35,5329.8,5535.92,3900.76,2253.29,1482.53,1475.81,1088.14,1067.82,1141.39,1240.7,1637.36,1957.43,2170.59,2405.59,2416.64,1931.58,1919.86,2212.59,2547.69,2986.93,3824.78,3969.7,4280.89,4805.66,5029.27,4642.49,4365.85,2703.52,1718.25,1371.79,1129.38,1102.7,1175.26,1283.54,1662.75,2056.74,2141.74,2420.83,2547.77,2134.69,2154.58,3042.79,3400.85,4282.97,5195.03,5928.84,5705.49,6031.95,6747.72,6011.95,4800.03,2518.34,1653.01,1663.31,1151.67,1114.06,1276.72,1357.28,1646.03,2128.14,2151.43,2628.28,3594.53,3880.8,3525.57,8884.11,12749.12,17223.61,16605.16,10094.56,8060.54,7662.38,7808.68,6101.65"
8c592c78-3324-4d14-b667-bf16ec51e3d0 "269.56,260.64,266.61,428.38,381.28,303.24,307.06,280.86,272.7,277.5,280.66,277.83,276.51,278.98,276.18,276.89,274.52,241.54,242.51,254.04,279.61,294.69,283.64,274.57,263.02,259.21,262.59,418.0,422.32,395.48,279.81,266.21,270.67,276.12,304.3,298.94,287.31,286.78,275.81,273.7,275.35,274.6,277.23,288.72,300.17,300.99,288.3,279.12,267.73,259.55,268.21,329.07,475.62,286.29,285.06,279.37,293.8,285.48,279.46,276.78,278.8,276.51,272.22,275.62,274.11,272.7,274.45,279.88,287.96,288.07,284.04,273.3,267.96,261.31,272.6,521.81,288.48,283.16,269.38,276.51,277.7,280.89,284.9,250.99,245.71,247.87,241.82,241.01,239.44,240.1,243.08,264.16,285.68,303.52,292.0,277.93,269.78,263.78,267.15,515.06,289.49,273.67,272.02,274.86,272.76,281.27,283.97,283.29,282.39,281.97,277.16,275.95,276.98,274.82,278.17,291.79,297.41,299.57,287.58,279.18,270.96,261.38,265.99,397.88,392.16,279.66,274.29,282.33,283.19,282.31,282.71,284.1,284.77,283.23,280.19,280.17,281.73,279.32,282.8,294.81,304.84,306.73,294.65,285.32,276.41,266.31,267.63,520.82,285.23,273.73,283.1,287.06,284.36,281.75,291.37,289.35,292.62,289.65,279.86,282.08,282.9,290.22,292.94,293.98,305.82,303.45,289.65,278.62"
3342cfd6-6184-4217-bd76-5ce896bacb5a "87.74,70.23,66.88,69.61,64.97,66.51,80.04,96.91,110.39,118.46,126.36,136.04,135.57,125.69,129.65,136.58,143.83,158.16,158.66,152.81,147.34,138.33,119.06,97.53,81.26,70.06,69.77,66.36,68.0,66.71,78.29,96.84,108.7,116.4,127.6,148.3,150.2,137.13,142.69,152.74,168.92,189.88,193.91,178.89,171.83,157.38,133.25,105.88,88.38,73.84,69.86,67.69,65.75,67.85,81.17,98.98,110.75,124.32,137.71,148.91,146.23,135.03,139.75,151.36,164.08,184.48,191.94,179.59,171.96,157.98,132.54,103.73,85.42,71.92,70.24,71.12,65.03,67.86,81.29,97.37,110.83,121.67,135.52,145.6,143.87,132.97,135.93,147.15,161.71,181.02,191.04,178.44,167.81,154.53,130.23,103.06,84.38,71.39,66.85,69.71,67.03,69.85,79.88,95.6,108.64,121.28,133.58,145.6,144.6,133.26,138.41,152.33,168.82,192.32,207.59,194.23,181.0,162.14,133.88,105.74,85.13,72.06,67.81,67.75,65.4,66.51,77.75,92.36,107.11,119.88,136.45,150.31,148.74,141.51,143.1,155.16,171.41,189.28,194.51,185.24,176.37,161.12,137.19,109.48,87.79,73.41,68.63,68.35,65.59,66.86,77.11,91.74,105.86,122.25,139.53,151.1,150.49,144.12,147.34,158.02,173.94,186.84,183.46,173.05,167.19,153.83,132.28,104.29"
36a0ae09-7c74-4d8b-9394-8e08b496b55f "2037.64,2002.73,1976.24,2022.25,1951.05,1929.8,1986.9,2018.89,2074.06,2103.52,2116.21,2216.78,2310.28,2316.12,2312.97,2304.36,2257.72,2117.44,2139.22,2208.32,2199.74,2156.67,2142.5,2075.95,2012.03,1985.42,1971.74,2032.63,1951.38,1950.96,1972.8,1992.9,2045.44,2066.97,2082.95,2196.4,2312.26,2299.18,2295.19,2302.76,2239.42,2100.38,2108.53,2131.31,2140.32,2126.75,2109.19,2066.48,2012.96,1991.73,1964.54,2003.32,1943.21,1947.86,1984.48,2008.19,2048.88,2066.09,2090.15,2203.39,2301.85,2311.1,2317.17,2315.02,2252.09,2084.35,2097.26,2139.17,2179.76,2149.29,2128.46,2068.6,2024.7,2003.77,1968.19,2034.78,1947.54,1959.14,1999.12,2017.04,2051.62,2077.59,2094.05,2204.19,2312.46,2295.62,2292.38,2292.5,2249.71,2068.69,2114.31,2158.87,2195.79,2158.61,2117.27,2061.81,2016.27,1998.54,1983.73,2037.98,1953.77,1961.23,1996.87,2016.05,2058.86,2092.49,2108.27,2443.67,2719.85,2698.6,2687.35,2109.34,2115.49,2097.77,2112.37,2195.91,2166.34,2154.21,2114.21,2056.96,2010.47,1994.21,1960.93,2041.85,1964.06,1967.81,1997.61,2018.23,2029.39,2046.94,2077.44,2349.73,2681.16,2691.44,2662.62,2170.02,2095.56,2089.85,2109.32,2152.49,2159.57,2143.15,2120.19,2068.78,2012.14,1986.68,1982.14,2028.66,1968.65,1963.95,2018.08,2011.26,2030.48,2053.12,2070.75,2344.79,2681.95,2694.79,2671.97,2231.61,2090.32,2077.28,2098.13,2110.07,2160.44,2143.11,2125.66,2061.58"
b0c0999b-77de-4b75-9d3f-013cda1d4502 "1248.02,913.18,818.43,741.28,713.47,835.46,1374.5,1972.35,2262.02,2419.98,2578.45,3171.46,3690.9,2853.4,2475.45,2547.67,3172.02,4421.37,5446.65,6425.01,6365.24,4588.47,2734.01,1740.55,1246.54,915.28,791.79,751.36,707.61,842.69,1389.98,1999.39,2274.89,2455.05,2648.06,3172.23,3589.89,2770.99,2454.46,2443.83,2946.66,4088.75,4996.18,6142.51,6266.07,4599.98,2763.83,1753.21,1266.41,899.62,787.9,728.56,736.14,838.92,1427.82,1947.9,2137.1,2314.47,2515.88,3082.44,3527.47,2747.38,2473.53,2502.51,3014.51,4041.5,5005.3,5952.54,6049.08,4552.74,2772.9,1709.42,1232.88,907.47,817.46,728.53,722.59,843.23,1405.78,1955.11,2169.25,2391.04,2599.79,3163.82,3581.23,2827.21,2505.24,2596.33,3073.84,4141.8,5082.3,6081.72,6159.02,4575.97,2736.33,1720.98,1228.73,912.08,794.01,734.41,716.19,840.61,1428.73,2030.49,2319.46,2547.08,2739.7,3265.59,3647.45,2978.62,2715.73,2898.02,3718.19,4984.74,5985.18,7056.73,7419.28,6144.53,3938.94,2301.62,1558.38,1059.58,882.43,790.62,753.5,920.21,1734.7,3126.13,4280.0,4647.69,4901.27,5170.62,5372.55,4906.89,4616.12,4616.11,4989.18,5536.87,6217.07,7257.06,7457.16,6136.13,3980.03,2364.55,1549.4,1076.25,903.82,792.93,755.6,898.2,1614.73,2969.56,4302.9,4816.73,5097.83,5401.18,5524.75,4949.96,4715.9,4725.69,5020.55,5393.25,5978.8,6768.54,6392.87,4608.1,2836.83,1784.41"
b1bc95b5-4842-437e-a322-1756cefa45bf "2054.98,1398.9,1345.52,1316.72,1326.12,1354.41,1500.02,1580.17,1457.85,1565.22,1496.64,1601.66,1768.99,1841.57,1661.77,1662.2,1914.3,2131.37,2477.69,4217.89,6224.55,4694.87,2430.12,1992.5,1981.14,1314.53,1328.23,1290.74,1279.65,1340.86,1554.57,1710.73,1532.12,1665.12,1721.64,1698.96,2155.79,1848.32,1620.29,1618.68,1713.84,2076.28,2240.61,2868.7,3071.26,3061.59,2174.18,1687.77,2060.87,1395.39,1395.53,1337.68,1319.85,1337.61,1464.63,1516.34,1468.27,1484.22,1501.61,1590.97,1870.68,1754.86,1569.58,1531.97,1702.22,1926.6,2064.28,2561.21,3313.38,4322.49,2354.9,1743.11,2022.26,1445.57,1457.56,1394.23,1396.63,1435.46,1597.81,1634.19,1550.74,1651.95,1687.87,1613.72,1846.67,1722.04,1605.69,1600.11,1786.01,1902.19,2179.94,2669.66,3177.34,3143.55,2098.58,1610.49,1945.86,1338.47,1382.53,1324.45,1338.32,1320.57,1475.45,1599.55,1519.51,1587.49,1519.42,1521.94,1827.97,1686.28,1571.2,1600.6,1801.62,2178.22,1937.51,2147.56,2690.11,2728.04,2191.52,1658.03,1902.22,1379.36,1415.97,1323.0,1291.58,1305.28,1425.31,1596.94,1808.68,1794.26,1758.53,1844.54,1780.23,1790.22,1808.44,1753.59,1735.38,1904.91,1958.32,2230.94,2384.86,2382.23,1946.52,1558.8,2023.16,1410.6,1528.39,1327.71,1270.43,1300.68,1407.65,1535.21,1730.99,1781.38,1805.13,1799.44,1752.34,1830.15,1785.18,1714.92,1710.58,1799.12,1886.66,2145.74,2486.41,2263.73,1747.0,1438.26"
77bc4464-b5fa-4e47-bfd1-ae4e4fcd5199 "NA,NA,NA,NA,119.41,400.15,595.54,350.36,408.71,439.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.41,192.46,258.83,268.29,263.91,296.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.69,460.3,308.82,398.81,343.52,371.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.87,276.29,248.07,254.89,292.29,315.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.99,430.58,325.36,297.4,263.63,221.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.85,278.36,384.92,326.65,348.68,358.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.54,188.61,213.75,228.29,235.75,243.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA"
ada698ef-7c0d-4ffd-9d21-8dc90ef9951e "65.28,92.49,70.41,69.87,82.22,64.69,68.53,79.69,100.54,89.28,135.32,433.08,96.63,67.38,72.75,88.09,66.39,66.32,71.83,63.88,71.68,59.24,67.1,196.26,413.62,103.2,63.49,54.95,77.93,103.1,71.33,66.72,74.5,63.03,93.44,84.28,209.19,371.68,67.2,59.81,67.16,77.61,102.29,122.33,173.07,57.57,52.45,56.79,66.93,112.8,141.27,63.28,69.1,57.18,69.51,63.31,59.76,59.44,68.14,79.17,67.04,59.79,147.85,114.99,63.73,74.15,66.3,65.54,61.76,66.63,72.78,75.18,63.34,60.04,63.83,162.97,118.15,64.1,59.84,55.82,68.75,66.86,61.01,61.36,58.22,67.4,63.08,75.87,199.66,84.51,62.66,62.74,73.87,71.58,60.81,61.48,62.02,60.81,62.61,60.07,70.46,202.97,59.14,62.8,73.14,70.07,69.72,64.37,62.06,67.37,77.79,64.22,60.81,62.83,200.25,72.12,65.36,63.74,60.72,59.82,68.13,65.54,57.71,66.99,61.38,108.77,151.92,266.05,58.76,61.13,64.26,72.15,67.25,70.18,65.17,60.23,64.77,61.96,66.87,96.97,173.14,63.69,66.72,64.11,60.06,60.19,66.61,57.99,59.29,59.29,61.33,71.44,127.12,147.53,72.56,71.31,69.43,66.11,67.55,59.43,60.47,58.8,63.05,60.67,59.55,158.21,120.38,65.65"
54f6f4eb-6325-41ec-bee9-0dadebfde7a0 "274.74,271.73,272.64,276.07,275.21,273.02,273.35,275.48,275.98,280.9,282.07,285.53,290.4,282.46,285.57,273.9,273.39,275.56,271.28,274.2,276.67,275.68,274.86,271.61,269.32,267.59,266.59,278.76,265.32,267.5,269.04,270.73,278.99,278.94,280.02,275.58,289.11,292.36,290.85,288.69,280.47,276.39,272.5,271.62,271.36,272.1,273.69,270.92,271.06,268.06,270.09,269.83,270.04,267.5,268.45,270.12,276.64,276.36,275.35,275.9,287.61,295.91,298.92,291.43,271.06,267.37,266.61,264.61,267.89,268.86,270.16,265.36,264.7,260.1,263.44,264.04,260.21,260.35,263.44,264.56,269.04,277.02,282.44,278.99,280.61,280.23,280.2,273.96,269.39,270.27,271.77,270.59,269.48,267.54,267.8,266.78,261.54,262.69,262.41,262.18,260.41,262.19,265.1,267.76,271.67,274.94,276.27,274.35,279.85,286.07,277.94,280.06,270.48,270.54,269.45,269.94,266.57,266.12,265.18,263.67,263.78,261.34,259.39,260.51,257.82,259.7,258.4,258.07,262.56,263.53,269.03,266.38,269.75,277.1,283.31,268.67,260.71,259.5,258.35,261.0,261.46,258.94,260.07,258.34,258.91,258.22,260.82,259.46,258.69,261.96,260.18,261.61,260.65,260.66,270.24,266.68,273.52,272.15,275.39,274.78,267.81,266.11,265.13,263.14,263.3,261.45,261.2,259.82"
6c3fcd87-5bf1-4dec-8205-9d253c856df7 "310.17,240.58,210.39,221.65,205.63,267.97,470.62,694.85,781.71,763.21,767.15,997.83,1025.66,669.47,598.22,625.43,807.9,1255.7,1933.96,2667.7,2063.21,1365.27,812.24,488.97,332.67,253.32,219.98,229.0,216.69,292.38,554.71,851.68,967.22,914.05,877.96,1128.7,1154.81,735.19,652.2,660.82,845.68,1201.85,1527.53,1761.68,1532.93,1125.85,715.05,447.68,311.33,244.34,216.53,224.62,201.82,267.32,478.94,689.28,746.87,723.74,738.12,1001.77,1079.8,700.02,641.17,661.64,827.02,1184.06,1499.42,1755.15,1543.03,1119.77,704.36,449.14,312.45,235.35,209.71,216.7,202.92,274.84,497.87,720.97,796.71,789.76,802.59,1050.33,1099.6,703.66,632.83,653.69,993.57,1550.28,1964.22,2268.62,1926.31,1339.73,769.85,444.77,313.46,238.64,205.38,216.06,204.92,274.71,494.84,734.31,832.65,821.96,822.18,1039.65,1111.01,746.24,682.35,737.81,986.71,1325.61,1613.85,1845.02,1626.0,1265.24,820.51,506.65,346.1,253.03,214.68,220.38,205.9,281.76,534.85,917.53,1166.35,1155.95,1117.51,1198.42,1213.1,949.81,871.04,898.67,1010.07,1210.23,1498.33,1721.75,1556.91,1237.1,831.22,526.19,355.01,261.99,216.72,220.98,202.41,270.01,492.32,861.99,1176.86,1213.43,1174.33,1222.84,1224.14,967.2,888.38,930.05,1034.81,1211.88,1494.45,1692.25,1471.45,1065.95,693.77,443.32"
3c642a41-553d-45d3-aee9-cd7ce7e4e038 "1405.78,1392.06,1387.13,1382.53,1381.42,1388.17,1395.78,1402.03,1410.96,1415.62,1412.17,1415.54,1416.03,1421.7,1426.37,1421.49,1423.31,1424.91,1426.69,1438.18,1443.69,1443.42,1434.93,1421.37,1403.56,1390.06,1389.48,1386.39,1385.26,1388.97,1399.59,1398.83,1420.81,1410.19,1413.73,1397.91,1396.2,1393.94,1373.49,1376.48,1394.03,1399.99,1411.2,1421.27,1432.37,1418.59,1408.85,1395.35,1379.42,1367.59,1364.46,1364.47,1362.44,1362.51,1364.9,1377.45,1384.79,1388.73,1388.5,1387.84,1390.93,1396.44,1393.53,1401.87,1396.03,1394.95,1404.08,1404.7,1417.3,1408.05,1397.59,1384.85,1372.88,1368.05,1367.2,1361.31,1354.25,1357.36,1367.45,1371.59,1377.8,1379.75,1381.84,1382.7,1389.39,1384.69,1387.04,1389.26,1387.72,1389.42,1393.85,1397.99,1408.98,1403.23,1393.66,1385.17,1372.63,1361.01,1361.44,1360.87,1358.0,1359.18,1366.33,1370.99,1377.38,1379.24,1380.92,1378.51,1381.55,1388.21,1380.16,1386.52,1392.54,1394.7,1387.58,1395.7,1406.42,1404.01,1398.74,1387.09,1373.01,1366.6,1364.08,1361.01,1360.01,1357.22,1360.73,1368.21,1383.17,1391.78,1389.86,1388.81,1390.53,1393.47,1400.77,1399.0,1398.71,1401.69,1401.2,1407.9,1418.89,1418.57,1408.99,1398.85,1385.32,1373.19,1364.22,1364.49,1365.38,1363.61,1371.52,1379.25,1392.42,1391.61,1391.58,1394.37,1398.29,1398.28,1398.29,1403.09,1399.52,1402.28,1403.6,1403.7,1413.12,1412.34,1406.67,1397.41"
9decf6c2-1760-4924-a845-106591232f00 "1354.39,1680.79,1384.04,1366.26,1347.12,1349.2,1355.32,1352.31,1347.8,1351.64,1349.25,1347.13,1350.89,1554.31,1694.23,1892.05,2203.54,3025.46,1524.03,1531.18,1508.9,1542.15,1475.56,1488.76,1492.05,1801.05,1512.85,1516.75,1501.06,1533.49,1548.81,1522.55,1547.8,1563.64,2187.92,1946.02,1596.15,1546.51,1540.19,1551.61,1561.38,1578.26,1555.75,1491.56,1519.7,1519.7,1510.54,1507.52,1494.55,1792.83,1533.66,1498.55,1507.1,1511.39,1508.48,1525.64,1528.8,1521.03,1529.25,1521.29,1477.42,1501.05,1508.51,1541.71,1521.43,1522.91,1523.67,1539.79,1534.94,1523.94,1465.5,1523.81,1519.86,1827.73,1559.14,1534.42,1513.62,1530.32,1522.04,1539.69,1531.58,1529.43,1512.91,1518.42,1524.74,1532.51,1530.94,1542.14,1536.35,1550.0,1522.69,1544.59,1541.48,1551.08,1547.05,1550.61,1550.15,1833.99,1568.03,1559.78,1539.4,1526.5,1541.78,1540.07,1542.91,1530.43,1527.09,1516.52,1522.15,1517.26,1528.1,1557.69,1530.17,1527.29,1536.16,1531.94,1498.16,1537.29,1533.78,1545.33,1533.0,1821.93,1543.23,1525.91,1506.31,1515.91,1516.58,1514.58,1516.03,1525.97,1524.05,1542.57,1547.79,1542.98,1534.59,1542.65,1544.21,1570.18,1561.6,1542.85,1555.93,1570.83,1572.51,1559.14,1573.59,1863.04,1571.15,1566.55,1547.24,1547.43,1547.75,1552.7,1555.02,1541.91,1536.87,1549.29,1546.77,1543.16,1537.18,1550.28,1555.13,1556.04,1548.91,1551.27,1556.0,1559.64,1544.58,1576.86"
